file_name,file_name_length,file_size,file_extension,entropy,entropy_mean,entropy_std,compression_ratio,zero_byte_ratio,chi_square,chi_square_normalized,serial_byte_correlation,label,is_encrypted,valid_encryption
633463.pdf,10,70816,pdf,7.771237074447975,7.406645149895344,1.0866225409333004,0.8440041798463624,0.002810099412562133,48120.51694532309,10.781484693808759,0.16928566736667292,CLEAN,0,0
633981.xls,10,28160,xls,3.9812009641458763,3.203771955243183,1.8433593073574117,0.2909801136363636,0.541796875,2118833.745454545,14.566376847165657,0.647492852607771,CLEAN,0,0
633995.xls,10,86016,xls,3.649259263524576,3.142503309382416,0.931974748321191,0.2320498511904762,0.5757765997023809,7318791.607142858,15.805955927953283,0.047035413781581326,CLEAN,0,0
633826.html,11,4238,html,4.90703579103742,4.827699713486632,0.058970705898369946,0.2897593204341671,0.0,52259.95563945257,10.86400482515794,0.4666421234759673,CLEAN,0,0
633125.html,11,9961,html,5.518420283712423,5.202929795199023,0.36649686155451033,0.3696416022487702,0.0,76094.3984539705,11.239743074925254,0.36535602350951374,CLEAN,0,0
633126.csv,10,7587,csv,4.474203037685005,4.40421132738563,0.2239992518735976,0.3375510742058785,0.0,132443.9877421906,11.793922651343097,0.5756715503183771,CLEAN,0,0
633649.pdf,10,59341,pdf,7.728139269870363,7.361786601970282,1.0490982699479245,0.8409868387792588,0.0025277632665442105,50761.32520517011,10.834909728603648,0.15904772586577035,CLEAN,0,0
633697.csv,10,2751,csv,5.038565121724055,5.038565121724055,0.0,0.4547437295528899,0.0,29190.37404580153,10.281628535224066,0.38099709172177226,CLEAN,0,0
633522.html,11,25445,html,5.232766743432513,5.228988023367988,0.17667462752508617,0.13039889958734527,0.0,190510.61375515818,12.157468436284633,0.4331016164547235,CLEAN,0,0
633488.html,11,65936,html,4.906714628732605,4.754299074236407,0.3143063803838865,0.18684785246299443,0.0,876113.1880611503,13.683251713091467,0.4648974046941782,CLEAN,0,0
633087.log,10,7940,log,5.218640945855408,5.160241600919618,0.13377515077338398,0.1443324937027708,0.0,74513.08614609572,11.218743462281598,0.5342464665460646,CLEAN,0,0
633172.html,11,5916,html,4.485150874337196,4.301167363619013,0.3013832304570674,0.2841446923597025,0.0,160961.98782961463,11.988929728280961,0.6095528713611668,CLEAN,0,0
633758.html,11,49336,html,4.592745290513448,4.533893769450872,0.3438771013023311,0.13258067131506404,0.0,1162707.8826009405,13.966263084260218,0.5536154716789281,CLEAN,0,0
633073.pdf,10,802078,pdf,7.737229091562467,7.245312983794686,1.1743221167743958,0.728824378676388,0.004106832502574562,578932.3392438142,13.268942619087369,0.2010573529528104,CLEAN,0,0
633308.html,11,36333,html,5.2583546378335635,5.056172310535694,0.19801822723630969,0.25753447279332836,0.0,302330.0855695924,12.619278005681325,0.528284680062127,CLEAN,0,0
633164.html,11,18329,html,4.6197954907831384,4.5558577810242955,0.11370894204390693,0.18124283921654208,0.0,404599.1597468493,12.91065459854232,0.5819892782061333,CLEAN,0,0
633021.html,11,1266046,html,3.536413183270129,3.3778575986242796,0.381159656020275,0.04254110830096221,0.0,77053977.1614965,18.160016749306024,0.665112236498609,CLEAN,0,0
633985.txt,10,22157,txt,4.9213129809053315,4.8185657267919355,0.05845816123334224,0.09401092205623506,0.0,220022.96299137973,12.301491742090944,0.4788078743445096,CLEAN,0,0
633926.pdf,10,111488,pdf,6.735359238386705,5.837987666785125,2.1434379865863162,0.5282900401836969,0.005507319173363949,850852.8725602755,13.65399568019109,0.35523400262878946,CLEAN,0,0
633888.html,11,17144,html,5.333698795100283,5.222393693638018,0.0773822863460266,0.20041997200186654,0.0,134284.18105459635,11.807721034312962,0.6072989856076284,CLEAN,0,0
633677.xml,10,1343707,xml,4.844814927589576,4.827233591777107,0.025558119574240378,0.06936631274526366,0.0,14881842.76338145,16.515652488522555,0.4788434487501767,CLEAN,0,0
633133.html,11,19568,html,4.690656519880688,4.662968500056898,0.04806849009136006,0.32430498773507765,0.0,293220.487326247,12.588683531869565,0.1680291153430137,CLEAN,0,0
633830.html,11,11671,html,4.632624501053577,4.598063141078953,0.06653901768205729,0.2253448719047211,0.0,273001.4606289093,12.517236087419185,0.5907682707141316,CLEAN,0,0
633631.html,11,290160,html,5.116652480745654,5.044824734118474,0.14452537152402398,0.06529845602426247,0.0,2534449.5686793495,14.745487433322754,0.4272724718121875,CLEAN,0,0
633601.unk,10,61952,unk,5.634837370990287,4.596778535572033,2.4335309471810644,0.47535188533057854,0.3611828512396694,2086536.8595041318,14.551016723830738,0.5798518613882271,CLEAN,0,0
633324.html,11,22095,html,5.174922719325477,5.071793746826497,0.15529322412367952,0.30785245530663047,0.0,187800.2631817153,12.143139571940896,0.4695184519070721,CLEAN,0,0
633189.xls,10,15872,xls,2.12311302567608,1.7934165026932776,1.4076282208620916,0.15669102822580644,0.7658140120967742,2383712.064516129,14.684169941079764,0.7552367271603294,CLEAN,0,0
633892.xml,10,7251,xml,5.200627803662637,5.176309804280567,0.027253367146643726,0.40008274720728176,0.0,67294.71010895049,11.116851770792103,0.42247417997363973,CLEAN,0,0
633694.doc,10,86528,doc,4.782852237196598,3.852347708148235,1.311505622639439,0.3037398298816568,0.4408515162721893,4341282.834319527,15.283680676691485,0.449502540272664,CLEAN,0,0
633518.html,11,66049,html,5.0544858602386675,4.89349353080145,0.1984621705137766,0.3040469954124968,0.0,684183.2806401309,13.43598257645922,0.2824145208323211,CLEAN,0,0
633676.xml,10,1337955,xml,4.84390691092206,4.8267731447212565,0.02303388892495423,0.06978635305372752,0.0,14814485.613347981,16.51111608522352,0.47941744163309996,CLEAN,0,0
633990.txt,10,22156,txt,4.921131270150942,4.81825261175391,0.058920789105957966,0.09374435818739844,0.0,220059.97833543963,12.30165996118081,0.47892173454626397,CLEAN,0,0
633927.pdf,10,219942,pdf,7.56496297651369,6.96180922961071,1.9979468262690694,0.7843704249302089,0.0029644178919897065,452269.8283547481,13.022036457155028,0.20226139451451464,CLEAN,0,0
633012.txt,10,2570,txt,4.3319312054767956,4.3319312054767956,0.0,0.5132295719844358,0.0,44808.32840466926,10.71017162004612,-0.10274039384253518,CLEAN,0,0
633469.doc,10,15652864,doc,4.462711643583993,2.8916407546374656,2.3363011910119322,0.21404651570472982,0.050650475210159626,834687305.8108072,20.542567729817605,0.7797401062512658,CLEAN,0,0
633036.ppt,10,4527616,ppt,7.99995746141624,7.954485821640448,0.004921197751266074,1.0003072257011196,0.003915526405066154,267.13015944815106,5.59147253219421,-0.00021022038095889085,CLEAN,0,0
633053.csv,10,3402,csv,4.431752257446911,4.431752257446911,0.0,0.26601998824221046,0.0,86402.07760141093,11.366778574544457,0.5614724949999127,CLEAN,0,0
633670.html,11,65510,html,5.1125665968774525,4.87264728382437,0.24064491325328524,0.29274919859563425,0.0,660928.1753014807,13.401401965288974,0.2782997517587719,CLEAN,0,0
633299.xml,10,2732,xml,5.377308263751906,5.377308263751906,0.0,0.19875549048316252,0.0,18995.390922401173,9.852004288652946,0.4261786214642135,CLEAN,0,0
633092.log,10,164312,log,5.255289491373339,5.170140725163829,0.0947420691717069,0.33932396903451967,0.0,1706018.1262963142,14.349673218164536,0.39038149587558585,CLEAN,0,0
633599.xls,10,367104,xls,4.2533610046002925,3.6007777255547073,0.6781037017096536,0.1493418758716876,0.489872079846583,22687545.846582994,16.937326734850373,-0.06838400921493681,CLEAN,0,0
633559.html,11,56865,html,4.851269708644334,4.78883305940071,0.1641547165555333,0.34857997010463376,0.0,732520.5507605734,13.504248040274122,0.13768771841616279,CLEAN,0,0
633899.csv,10,310014,csv,4.845701173922416,4.693620646621954,0.13178552243380284,0.21611927203287593,0.0,4655072.926293652,15.35346834961847,0.5951992964543371,CLEAN,0,0
633957.xls,10,18432,xls,2.9024104282607888,2.350456283186229,1.8182139391793843,0.1688910590277778,0.6617838541666666,2069755.0277777785,14.542941297318482,0.6979593289857481,CLEAN,0,0
633762.html,11,19740,html,4.99299352088318,4.920487975929187,0.26303981645487484,0.3457953394123607,0.0,242720.9005065856,12.399671624588725,0.33471035001760635,CLEAN,0,0
633016.xls,10,369664,xls,3.5122717064513167,2.957101671112673,1.052003985991399,0.13289094961911357,0.5854289300554016,32656880.51385042,17.301566157599648,-0.08098865261011813,CLEAN,0,0
633994.xls,10,117760,xls,5.038655799001631,4.271457482388588,1.6797153040624784,0.33975883152173914,0.4371858016304348,5753212.773913043,15.565269173839757,0.31942280752891555,CLEAN,0,0
633462.pdf,10,433381,pdf,7.956291581099746,7.788507577913074,0.5782765333375915,0.9446030167450811,0.0023397426283108856,32878.42161746824,10.400602258305794,0.060291449559422165,CLEAN,0,0
633096.doc,10,25600,doc,3.3120264016842147,2.559993615256487,1.4768812947411338,0.2089453125,0.580546875,2235135.7600000002,14.619812974314364,0.7574476908182773,CLEAN,0,0
633300.pdf,10,297243,pdf,7.715158845418899,7.132339158177284,1.8616178681273052,0.8358514750557624,0.010096116645303674,379964.1996581922,12.847834947662015,0.16875651986558238,CLEAN,0,0
633748.xls,10,16384,xls,2.464619723538772,2.0654081147802184,1.7354656960358712,0.15704345703125,0.72265625,2192673.3125,14.600632504059078,0.759570534168679,CLEAN,0,0
633472.pdf,10,44154,pdf,7.474647232564564,7.043870479397163,1.5122656730053923,0.7408162340897767,0.0027630565747157674,97791.47737464328,11.490602934604851,0.2208312563156711,CLEAN,0,0
633626.html,11,11550,html,4.640740372268786,4.603381359663645,0.07483524253940824,0.22554112554112554,0.0,269299.33264069265,12.503582514003876,0.5916750997885957,CLEAN,0,0
633763.html,11,39220,html,5.030326405487051,4.894344791485933,0.18960194854193654,0.24882712901580825,0.0,404959.6079551249,12.911545077049864,0.43874008461714326,CLEAN,0,0
633069.doc,10,100352,doc,3.2963468056568397,2.7055758469593707,1.0284528176019059,0.12243901466836735,0.62646484375,10087549.443877552,16.126812592180062,0.40162299388733746,CLEAN,0,0
633880.pdf,10,5320930,pdf,7.9754575497879685,7.817663332191813,0.4070641624651062,0.9409009327316841,0.008639655097887023,225401.02259642584,12.325640853912352,0.055676840305318324,CLEAN,0,0
633634.ppt,10,11796480,ppt,7.760037002569859,7.126289538900816,1.1359150445550643,0.815075174967448,0.01681976318359375,7619284.750260416,15.84619318970794,0.15366563295994717,CLEAN,0,0
633210.xls,10,1139712,xls,5.039982267417018,4.431907446313976,0.6904131319840107,0.27290139965184185,0.37619503874663074,42908403.59928122,17.57457827611527,0.07590084411878915,CLEAN,0,0
633221.html,11,10711,html,5.242877173422788,5.180372513607064,0.13042327453671224,0.31939127999253103,0.0,85233.45485949024,11.353161030829138,0.5534609305658247,CLEAN,0,0
633289.xml,10,8281,xml,5.409696646318971,5.062376562026937,0.46577522566009744,0.40454051443062433,0.0,61689.1697862577,11.02987987444917,0.48856949231737046,CLEAN,0,0
633857.pdf,10,478274,pdf,7.843441741899999,7.7038694674486825,0.21408498098843415,0.9665421912962026,0.00044535140944312255,126658.02406988462,11.749253904923767,0.09028631267554937,CLEAN,0,0
633364.html,11,10846,html,4.517967244392954,4.392848609291626,0.06407072078392863,0.16328600405679514,0.0,182874.57680250783,12.116561292398151,0.4839726265711218,CLEAN,0,0
633589.xls,10,50176,xls,4.464182296135993,3.723544462624303,0.7600218738691479,0.2292530293367347,0.4348891900510204,2487264.734693877,14.726694566572466,0.47732328179657973,CLEAN,0,0
633416.xls,10,24064,xls,3.6096693783705005,3.130305535676646,1.8897421250705413,0.2615525265957447,0.607421875,2268679.361702129,14.634708881957655,0.595752826160003,CLEAN,0,0
633402.xls,10,29184,xls,5.122286686549752,3.9458534935453744,1.5376717600368321,0.2641173245614035,0.34011787280701755,902696.3508771932,13.713142616616151,0.5473723354755604,CLEAN,0,0
633349.unk,10,225124,unk,5.0825968481073005,4.938352492042241,0.349813533637321,0.21553010785167287,0.0,3557943.9875624105,15.084693685470176,0.538473847395906,CLEAN,0,0
633166.xls,10,81408,xls,4.22904264926556,3.484538848409322,1.0654672490993555,0.24837853773584906,0.48914111635220126,5035402.044025159,15.432004129396864,0.2311838613009943,CLEAN,0,0
633600.xls,10,72192,xls,4.273108491636926,3.66838780423821,0.952482814808729,0.28129155585106386,0.5028673537234043,4706988.035460994,15.364558990969263,0.5196432160732449,CLEAN,0,0
633628.xls,10,38400,xls,2.948180887215418,2.312631673843793,1.7393368080438385,0.20953125,0.6703645833333334,4421900.333333333,15.302080327471568,0.5786077045115279,CLEAN,0,0
633260.html,11,222504,html,5.204295337982263,5.063322051456037,0.0807786523175456,0.1192742602380182,0.0,1754739.8845144357,14.377831759830315,0.2998185331002095,CLEAN,0,0
633630.html,11,16728,html,5.393254645456201,5.26711449665464,0.04702890537799199,0.258727881396461,0.0,129606.17886178862,11.77226345381828,0.6697400751486751,CLEAN,0,0
633382.dbase3,13,4302,dbase3,7.9470975160999515,7.452977586526272,0.49134750852971365,1.002556950255695,0.003719200371920037,314.92608089260807,5.755508264997151,-0.016695723959664788,CLEAN,0,0
633974.html,11,61202,html,4.994767700603498,4.9722022357499664,0.07199238076087805,0.0641482304499853,0.0,570758.5325316166,13.254723266016242,0.5471898233063354,CLEAN,0,0
633275.pdf,10,371480,pdf,7.917371049209187,7.701149613103522,0.7738156812698612,0.8970334876709378,0.004094433078496823,73067.6289867557,11.199154401597818,0.08587044926032927,CLEAN,0,0
633167.xls,10,20480,xls,1.9522390971917152,1.6317217415496466,1.5544373155418476,0.13037109375,0.789892578125,3264425.824999999,14.99859475398005,0.7451810623569786,CLEAN,0,0
633017.txt,10,12930,txt,4.545846254309581,4.527108355402881,0.021990947345527676,0.45328692962103634,0.0,190904.5255993813,12.159533954289081,0.09255507202784281,CLEAN,0,0
633165.html,11,26077,html,5.297290876477775,5.217931669501648,0.09176916568771885,0.29347701039229973,0.0,253707.7531541205,12.443942246979267,0.3982932760189367,CLEAN,0,0
633923.html,11,912,html,5.393088281554947,5.393088281554947,0.0,0.5800438596491229,0.0,6273.403508771929,8.744233701118613,0.5102155382540343,CLEAN,0,0
633309.html,11,36546,html,4.746455617692493,4.603218144401097,0.518130776367402,0.1738904394461774,0.0,782472.7699885075,13.57021568005315,0.6520270954560198,CLEAN,0,0
633403.xls,10,23552,xls,3.3676166190608567,2.5957725131094986,1.7306352699955658,0.2122537364130435,0.5692934782608695,1992108.5434782612,14.504704707320647,0.7821720953390215,CLEAN,0,0
633417.xls,10,15872,xls,2.7214679712092664,2.2877377466771858,1.9334037485228184,0.2025579637096774,0.7071572580645161,2033380.8064516133,14.525210879429778,0.73768138796055,CLEAN,0,0
633588.xls,10,31744,xls,2.9586010804763414,2.4791523956914197,1.3642397220485458,0.19565902217741934,0.6646295362903226,3582192.6290322584,15.091485916264723,0.4927111472133003,CLEAN,0,0
633489.html,11,61478,html,5.146532007932391,4.969966164243543,0.34363825115126745,0.09282995543121117,0.0,697565.5977748138,13.455353268800405,0.4656739688061442,CLEAN,0,0
633856.pdf,10,1858055,pdf,7.953502775010033,7.701723474763052,1.018561901447554,0.9509788461590212,0.0035063547634488755,209252.50827505108,12.25130175416124,0.12581052648180857,CLEAN,0,0
633842.pdf,10,67960,pdf,7.82475616882107,7.64626034467046,0.39106082373382056,0.8891995291347852,0.0031783402001177162,32099.49099470277,10.37662660478626,0.13293227282735745,CLEAN,0,0
633136.csv,10,20537,csv,5.037842043622802,4.782834574769313,0.12191149235625544,0.10356916784340459,0.0,182213.29225300674,12.112938703393477,0.4585825654884395,CLEAN,0,0
633211.xls,10,826880,xls,2.799473687423383,2.279766942335971,1.6967540444932774,0.1211046342879257,0.7037393575851393,104386857.42538701,18.463614348338155,0.3576880665941549,CLEAN,0,0
633539.xml,10,35523,xml,4.94764878198885,4.8078437891578005,0.19682382010047048,0.17194493708301664,0.0,363340.81848379923,12.803099318889661,0.3561828381440242,CLEAN,0,0
633124.html,11,11555,html,4.634437865132889,4.599364465541867,0.06683423202504234,0.22630895716140198,0.0,270108.03072263097,12.506580973959398,0.591131951940134,CLEAN,0,0
633574.html,11,376734,html,4.817021328614536,4.686402033757049,0.17327966040795995,0.2851826487654419,0.0,4965381.206846209,15.418000832729442,0.1688976780745654,CLEAN,0,0
633718.html,11,319258,html,4.959148482706739,4.857856847777264,0.14136777084871532,0.20383201047428726,0.0,4023187.276986012,15.207585249982499,0.42505155463619254,CLEAN,0,0
633749.xls,10,28672,xls,2.2304442729805465,1.8733437702095193,1.5224249798405,0.15771484375,0.7704031808035714,4339120.124999999,15.283182379809158,0.6477848780930642,CLEAN,0,0
633991.xls,10,58880,xls,3.8197734878402754,3.192722378832175,1.3654474155352894,0.20349864130434783,0.532710597826087,4317014.634782611,15.278074896208752,0.27742217751070997,CLEAN,0,0
633467.pdf,10,1441375,pdf,7.929558402358717,7.859377734811215,0.06032047956329722,0.9926070592316365,0.011056109617552684,159335.79488960194,11.978775447818041,-0.0027144605284654226,CLEAN,0,0
633013.xls,10,30720,xls,3.3235481115610788,2.7654306336245673,1.5537556226447633,0.20579427083333332,0.6122395833333333,2956890.7833333337,14.899649201388923,0.4445866736575169,CLEAN,0,0
633097.doc,10,84480,doc,3.908569721134329,3.319738155532742,1.0229642889985342,0.1516690340909091,0.563967803030303,6866198.036363635,15.742121241272246,0.35022660716243853,CLEAN,0,0
633775.xls,10,343040,xls,5.402443603049396,4.814710106778467,0.991862985763324,0.24869111473880598,0.17325967817164178,4395486.256716417,15.296088949103298,0.3403495175182484,CLEAN,0,0
633011.xls,10,36864,xls,3.128824748173359,2.701744841619808,1.466499723761918,0.1974555121527778,0.6559516059027778,4048138.88888889,15.213768046884182,0.5217765082471234,CLEAN,0,0
633993.xls,10,19456,xls,2.727016222070741,2.3237096848021244,1.49328153205606,0.19130345394736842,0.6883223684210527,2360454.394736842,14.674365122258203,0.63172046192616,CLEAN,0,0
633465.pdf,10,1882850,pdf,7.43448803826828,6.53434878272914,1.8755473880521016,0.6450200493932071,0.009908914677218047,4153610.5141694774,15.239488758141972,0.19652620190976766,CLEAN,0,0
633915.html,11,65472,html,5.043855210358473,4.568017613566505,0.4363387113203664,0.14013624144672532,0.0,651975.6559139786,13.387764036454902,0.35633510938284174,CLEAN,0,0
633207.xls,10,35328,xls,3.9101194478324772,3.3252632375662596,1.399268208412506,0.2482733242753623,0.5471014492753623,2716870.7391304336,14.81499168049643,0.5842285080459675,CLEAN,0,0
633692.html,11,69807,html,4.523984497686153,4.511869040605275,0.08999847065416983,0.36487744782041914,0.0,1153314.06281605,13.958151016751346,0.0005743905123437325,CLEAN,0,0
633854.pdf,10,76076,pdf,7.756163410259069,7.4030347478654335,0.9286933262999713,0.8463641621536359,0.00556022924443977,55954.15258425784,10.932305802158567,0.18230071192711475,CLEAN,0,0
633411.html,11,16195,html,5.024646320281956,4.937807760753857,0.06841833231536058,0.24556962025316456,0.0,176344.1728311207,12.080198562627926,0.3815906500464107,CLEAN,0,0
633942.html,11,41494,html,5.38161246925472,5.268221944040466,0.12741990297666686,0.20258350604906733,0.0,297102.6533956717,12.601836358230265,0.5001452168875641,CLEAN,0,0
633807.html,11,31414,html,5.013495787197867,4.917572077687479,0.1849182165018896,0.3849239192716623,0.0,364499.98281021195,12.806284526751528,0.41867235453801754,CLEAN,0,0
633868.pdf,10,101223,pdf,7.736730370745075,7.230627492330346,1.246509988206716,0.8251681929996147,0.00207462730802288,71171.38277861752,11.172860139831473,0.18467096977106742,CLEAN,0,0
633401.xls,10,31232,xls,5.14517124222814,4.171066984048194,0.9599694377852992,0.2788486168032787,0.3449667008196721,987236.9016393443,13.802666324466914,0.46623954594957856,CLEAN,0,0
633954.txt,10,124740,txt,2.491310190873231,2.4609616654225723,0.24108054227889156,0.15371172037838704,0.0,11631743.848003846,16.26924854316443,0.6090801605637071,CLEAN,0,0
633061.pdf,10,842201,pdf,7.580872045705379,6.89321733975231,1.447910188723852,0.7394434345245375,0.0025777694398368086,1001256.4243820657,13.816767192450389,0.28517213368626854,CLEAN,0,0
633112.html,11,4350,html,4.934164272667217,4.853053502641051,0.061574957065984925,0.2868965517241379,0.0,52172.916781609194,10.862337970476586,0.47827886572773853,CLEAN,0,0
633809.gz,9,265562,gz,7.362517149110809,7.3099058859176385,0.1067825457288833,0.9288075854226132,0.0034756478713068887,879601.3206558166,13.687225175967376,-0.0712953012874254,CLEAN,0,0
633617.xls,10,1070592,xls,4.98422793187045,4.584089672950859,0.6464727759965414,0.2693052068388331,0.37603120516499283,39790315.487326644,17.499134136312836,0.1930431163809103,CLEAN,0,0
633277.pdf,10,1258627,pdf,7.7705746788628876,7.477152054214899,0.6025715586353986,0.9044665337705293,0.006097120115808734,604088.008707107,13.311476831468854,0.16014680371631151,CLEAN,0,0
633903.html,11,17144,html,5.333698795100283,5.222393693638018,0.0773822863460266,0.20041997200186654,0.0,134284.18105459635,11.807721034312962,0.6072989856076284,CLEAN,0,0
633352.html,11,11874,html,4.636798888336217,4.604890497737009,0.06074671679094604,0.22772443995283814,0.0,277102.3961596766,12.532145986855635,0.5891967734751269,CLEAN,0,0
633831.xls,10,117760,xls,4.417515431745459,3.7322273013910543,0.954050627328531,0.2832540760869565,0.4524796195652174,6296575.004347825,15.655516552243428,-0.01642920548865087,CLEAN,0,0
633276.pdf,10,126380,pdf,7.822851911728066,7.436089285493625,1.11596017889543,0.8724481721791423,0.003085931318246558,55851.815413831304,10.9304752135013,0.11699350909277183,CLEAN,0,0
633094.html,11,11164,html,5.202215441827398,5.1054341852541745,0.12395947789830658,0.24767108563238982,0.0,112529.08204944464,11.630975860877738,0.4641706837520344,CLEAN,0,0
633257.csv,10,14725,csv,4.908416161003425,4.883422083703016,0.03459304428733381,0.2499151103565365,0.0,182146.75388794564,12.11257347124866,0.6759964699126192,CLEAN,0,0
633616.xls,10,45568,xls,3.3612068287531995,2.8439991485083724,1.0683871972294867,0.18111393960674158,0.47581636235955055,3210862.168539326,14.9820503588156,0.6025255961383943,CLEAN,0,0
633538.pdf,10,179793,pdf,7.94991010837157,7.782185353549251,0.36427997098035797,0.9219268825816356,0.009516499530015073,14951.485224675045,9.612632800767416,0.04418728718416213,CLEAN,0,0
633819.gz,9,984364,gz,7.999830781285645,7.954251528524657,0.008010870458337555,1.0003159400384412,0.0038654400201551457,230.79603886367238,5.445857842164611,-0.0014287033160099523,CLEAN,0,0
633305.html,11,17840,html,5.115176993263437,4.639101982166229,0.6087119367050781,0.39198430493273545,0.0,182610.9273542601,12.115118564584035,0.5394963890715446,CLEAN,0,0
633755.html,11,10511,html,5.3507247115540855,5.266415589634835,0.05747544466912289,0.3175720673580059,0.0,100979.15545618876,11.522679295886753,0.4850216386059873,CLEAN,0,0
633240.html,11,5489,html,5.393927614762316,5.391992927454549,0.04412726509483056,0.35762433958826745,0.0,39061.29622882127,10.572912989922976,0.2814595645109522,CLEAN,0,0
633914.csv,10,1100,csv,5.190708383741741,5.190708383741741,0.0,0.5727272727272728,0.0,9240.072727272727,9.131413253922295,0.3176586609496583,CLEAN,0,0
633429.gz,9,288476,gz,7.460848325777168,7.406343203460296,0.09390270830939054,0.9409760257352432,0.003941402404359462,763009.8147228885,13.545027484114884,-0.050275754666386084,CLEAN,0,0
633137.log,10,24579,log,5.171384392119705,4.567077510598378,1.222171714712854,0.062288945848081693,0.0,196280.09174498555,12.187303052369874,0.556912584568251,CLEAN,0,0
633645.log,10,29745,log,5.276520315519077,5.047137570182162,0.23568410037157672,0.27967725668179527,0.0,309292.6816271643,12.642046530488964,0.2116701413203708,CLEAN,0,0
633048.pdf,10,17742,pdf,6.832248741495174,5.9888483603729155,1.8524842412621927,0.6291286213504678,0.002649081276068087,147495.13493405477,11.901557250581769,0.34994718223134164,CLEAN,0,0
633186.html,11,27308,html,4.726579401621197,4.658471561423574,0.21383161839956952,0.32375128167569944,0.0,387954.8422440311,12.86864680347931,0.13525859689745587,CLEAN,0,0
633679.log,10,48694,log,5.119044133000205,5.014885713887671,0.11153431811494761,0.3418901712736682,0.0,601375.0424282252,13.306975712408235,0.3877299985534976,CLEAN,0,0
633841.pdf,10,568056,pdf,7.664733716869815,7.116094098305941,1.1326992451429079,0.8120836678073993,0.0028078217640514313,527588.992747194,13.176074732145779,0.19775093717382533,CLEAN,0,0
633533.doc,10,30285,doc,4.2196513982180495,3.4419534424112084,2.40332088772031,0.35360739640085853,0.5448241703813769,2302195.750206372,14.64937433385858,0.666496509465673,CLEAN,0,0
633855.pdf,10,443556,pdf,7.937961460118152,7.7344888565363075,0.7100878913408014,0.9324031238445653,0.002917331746160575,58501.17991865742,10.976819296092472,0.08721774347825288,CLEAN,0,0
633485.html,11,3495,html,5.098415050543495,5.098415050543495,0.0,0.455793991416309,0.0,37179.701001430614,10.523545115358875,0.24427570905786578,CLEAN,0,0
633128.html,11,4736,html,5.502752662331069,5.464318234773746,0.0060375301015409555,0.32580236486486486,0.0,32613.72972972973,10.392519297509667,0.3721790728580362,CLEAN,0,0
633992.xls,10,55296,xls,3.913394095345898,3.330200510731761,1.2586043051621034,0.20873119212962962,0.5116825810185185,3765941.4351851842,15.141508702682833,0.34235537100453345,CLEAN,0,0
633010.xls,10,140800,xls,4.392593170215713,3.965311697947042,1.0721200262947082,0.23883522727272727,0.5156107954545455,9568045.007272726,16.073939563613408,0.42432544670974237,CLEAN,0,0
633597.html,11,10681,html,5.119751535663434,5.043077495931288,0.24712070208588058,0.3311487688418687,0.0,123140.70508379364,11.72109104507872,0.5391230719396918,CLEAN,0,0
633711.xls,10,53248,xls,4.417879036390672,3.843605067761611,1.317556849772785,0.23298527644230768,0.4916804387019231,3308653.5096153845,15.012052172149419,0.4446956640787066,CLEAN,0,0
633077.xls,10,38400,xls,4.496679970583043,3.593433661172918,0.80672832610928,0.23908854166666665,0.39783854166666666,1626593.6266666674,14.301999201295281,0.487254184980888,CLEAN,0,0
633063.xls,10,29184,xls,2.626910722844734,2.1853541898689373,1.2469487847218144,0.16752330043859648,0.6989788925438597,3667511.771929824,15.11502427145533,0.7899078804177737,CLEAN,0,0
633123.html,11,42487,html,5.070901947613243,4.812623808881319,0.35670022453303846,0.08887424388636524,0.0,425706.3067526538,12.961507315757864,0.46885488755241456,CLEAN,0,0
633089.html,11,16733,html,4.641632463712623,4.528065087007999,0.16332609588667285,0.1869957568875874,0.0,363612.3946094544,12.803846479466813,0.5795629956869714,CLEAN,0,0
633573.html,11,4516,html,5.001686690551397,4.872309927294943,0.126506345352837,0.27812223206377323,0.0,51687.904340124005,10.852998421217976,0.46968109787540024,CLEAN,0,0
633820.html,11,607030,html,5.164958186326991,4.9104799517376705,0.28629525309688675,0.07515444047246429,0.0,9739130.21629244,16.091662474134473,0.5221477720972153,CLEAN,0,0
633620.csv,10,140186,csv,4.909886510545413,4.787090292603468,0.2183100061027698,0.23049377255931405,0.0,1852915.2267701481,14.432271294731295,0.5972291590776437,CLEAN,0,0
633742.log,10,11630,log,4.928488959560622,4.8818317716449835,0.20078912780593305,0.3989681857265692,0.0,206333.72691315564,12.23725501699757,0.39679276715722306,CLEAN,0,0
633651.ppt,10,70144,ppt,7.997222510467957,7.933555337860598,0.08446458988771077,1.0004419479927007,0.003735173357664234,269.1751824817519,5.599070572609569,0.002725314818408839,CLEAN,0,0
633507.xls,10,111616,xls,4.432690997523736,3.827053591357656,1.0247145858435682,0.20588446100917432,0.4697534403669725,6360945.986238532,15.665687821439532,0.32152149389516826,CLEAN,0,0
633174.html,11,200721,html,4.891343993675909,4.728755483917031,0.2680531006981188,0.31930889144633595,0.0,2558116.3201010358,14.754782124064917,0.2240776325667551,CLEAN,0,0
633198.pdf,10,16256,pdf,6.663255886728131,6.222328958916329,1.8108364092092948,0.617556594488189,0.0012303149606299212,163961.07086614176,12.007390404851648,0.3736921639979201,CLEAN,0,0
633516.unk,10,18786,unk,5.215480634645054,5.119750433982622,0.04022857938010366,0.23773022463536675,0.0,215563.9440008517,12.281017507397943,0.5046317411727522,CLEAN,0,0
