file_name,file_name_length,file_size,file_extension,entropy,entropy_mean,entropy_std,compression_ratio,zero_byte_ratio,chi_square,serial_byte_correlation,label,is_encrypted,variant,verdict,confidence_score,votes
DAT1.pptx,9,83076,pptx,7.774127738596555,7.452392615336164,0.7718439575750343,0.8897034041118975,0.0502190765082575,59761.4735422986,0.07416318901294813,ENCRYPTED,1,10-Files,ENCRYPTED,1.0,"[1, 1, 1]"
docu1.docx,10,12904,docx,7.1783171763154785,6.465532737576964,1.2851834147536485,0.7835554866707998,0.1823465592064476,106299.15437073774,0.3602665352027005,ENCRYPTED,1,10-Files,ENCRYPTED,0.6666666666666666,"[1, 0, 1]"
DAT1.pptx.aes,13,124576,pptx.aes,7.998551236741371,7.95410660292669,0.009125420968261662,1.0003692525044952,0.0038450423837657335,250.49267916773695,0.006343237986719258,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
im12.png.aes,12,89264,png.aes,7.998078366086612,7.954007832517728,0.00424584637582383,1.0004032980820936,0.003797723606381072,237.11489514249865,0.0036280624400112003,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT.csv,7,263192,csv,5.305621468490483,5.290138327530668,0.02410701680135338,0.19448919420043162,0.0,2265760.134958509,0.3574905202310507,ENCRYPTED,1,12-Files,NOT ENCRYPTED,0.6666666666666666,"[0, 0, 1]"
docu1.docx.aes,14,9936,docx.aes,7.979079486242465,7.928037798265045,0.0335650664800112,1.0011070853462158,0.005132850241545894,286.0676328502416,0.0016992829339470643,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict32.jpg.aes,14,3904,jpg.aes,7.953858565913171,7.953858565913171,0.0,1.0028176229508197,0.0038422131147540983,247.60655737704917,-0.04971310374928421,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict22.jpg.aes,14,4240,jpg.aes,7.957502986031678,7.29463418898318,0.6614051077849257,1.0025943396226416,0.004009433962264151,250.50566037735848,0.021709806160898522,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT3.csv,8,264670,csv,5.3081474208477974,5.293225772048134,0.022856609679542957,0.1940643064948804,0.0,2276486.7537537315,0.3552395038637315,ENCRYPTED,1,12-Files,NOT ENCRYPTED,0.6666666666666666,"[0, 0, 1]"
DAT3.docx.aes,13,255600,docx.aes,7.999269742566464,7.953102552407362,0.009566036272138539,1.0003364632237872,0.0038810641627543036,258.939593114241,-0.0007429093762287606,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
im10.png.aes,12,89264,png.aes,7.998021740159532,7.954290050543014,0.005509313833326554,1.0004032980820936,0.004032980820935651,245.06470693672702,-0.0009876177227837427,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT2.docx.aes,13,256544,docx.aes,7.9992975142220955,7.95382524377509,0.006650533865232454,1.0003352251465636,0.003921354621429463,249.84707496569789,0.0011667726942517194,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT2.csv,8,265335,csv,5.305053300306983,5.289673717565528,0.02370080904269942,0.19344978988825448,0.0,2289955.175996382,0.3550319456755941,ENCRYPTED,1,12-Files,NOT ENCRYPTED,0.6666666666666666,"[0, 0, 1]"
pict20.jpg.aes,14,4240,jpg.aes,7.953489985036495,7.354281695417443,0.5976190203940686,1.0025943396226416,0.0047169811320754715,268.25660377358486,0.009485619141301938,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict30.jpg.aes,14,3856,jpg.aes,7.952854962101041,7.952854962101041,0.0,1.0028526970954357,0.0033713692946058093,250.0912863070539,0.01923742852945595,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict31.jpg.aes,14,3808,jpg.aes,7.9580957933355,7.9580957933355,0.0,1.002888655462185,0.0021008403361344537,220.90756302521004,-0.00035321975112288014,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict21.jpg.aes,14,4288,jpg.aes,7.961056203369023,7.429520819563824,0.5297087095803494,1.0025652985074627,0.005363805970149254,234.62686567164178,0.0073973654599296616,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
im11.png.aes,12,89264,png.aes,7.99781540562802,7.953775662097519,0.004688636804443433,1.0004032980820936,0.004021778096433053,270.3652984405808,-0.0018193306605987457,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT1.xlsx.aes,13,102496,xlsx.aes,7.99807497098654,7.8889926261469165,0.3306402160304359,1.0004000156103652,0.003522088666874805,273.6784264751795,-0.0031948231461733406,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT1.pdf.aes,12,250128,pdf.aes,7.999152555329502,7.942558389392838,0.0998298552322086,1.0003438239621314,0.00375807586515704,294.252414763641,-0.0002485498347345769,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
docu3.docx.aes,14,9936,docx.aes,7.983151054871334,7.940049612181009,0.024980884392842115,1.0011070853462158,0.004025764895330112,235.1046698872786,-0.008626470761870154,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
docu2.docx.aes,14,9936,docx.aes,7.980113880316384,7.9265292781115235,0.03955996965987941,1.0011070853462158,0.004629629629629629,271.2270531400966,0.013286363771031224,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict12.jpg.aes,14,2848,jpg.aes,7.933459104438391,7.933459104438391,0.0,1.0038623595505618,0.0035112359550561797,254.02247191011236,0.034441364388245965,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DATA.xlsx.aes,13,106672,xlsx.aes,7.998306565188539,7.91317812504822,0.20827057883525946,1.000384355782211,0.0037873106344682764,251.9898005099745,0.005934489952457687,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
inj.csv,7,366,csv,3.2801526097226263,3.2801526097226263,0.0,0.4098360655737705,0.5,24475.792349726773,-0.7189984961446788,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT2.pptx.aes,13,879664,pptx.aes,7.999794646325504,7.954723886080308,0.00399724286110105,1.0003137561614435,0.0039571927463213225,250.47730951817968,0.0006534951166752769,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT3.pptx.aes,13,1198752,pptx.aes,7.999850578177914,7.9543069316180155,0.0042861611214825195,1.000313659539254,0.00390072341902245,248.27783561570703,0.0015070020151431254,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT2.pdf.aes,12,250656,pdf.aes,7.999386412389691,7.950915883244973,0.029783348878099625,1.0003430997063705,0.00383792927358611,213.27613941018765,0.0016000044128392035,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict11.jpg.aes,14,2768,jpg.aes,7.929911215032022,7.929911215032022,0.0,1.0039739884393064,0.005780346820809248,255.9075144508671,-0.017913474614542242,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT3.pdf.aes,12,248736,pdf.aes,7.999329406746973,7.954410761167963,0.004697120801556156,1.0003457481024058,0.0037630258587417987,231.15708220764185,-0.0021854211153640524,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict10.jpg.aes,14,2752,jpg.aes,7.930097865804125,7.930097865804125,0.0,1.0039970930232558,0.003997093023255814,267.5348837209302,0.025468949184870155,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT1.docx.aes,13,266192,docx.aes,7.999221052863778,7.953897780078997,0.004005234840226725,1.0003418585081445,0.0038806575704754464,287.13542104946805,0.0010528081442578916,ENCRYPTED,1,12-Files,ENCRYPTED,1.0,"[1, 1, 1]"
docu1.docx.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,59,10194,docx.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.981848075092287,7.933889108201735,0.03463841326882555,1.001079066117324,0.006572493623700216,259.00686678438296,0.003620181376121658,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict20.jpg.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,59,4498,jpg.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.954774085857777,7.620568407644688,0.3355639375264201,1.0024455313472656,0.009782125389061804,288.48288128056913,0.0029332070896730266,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT1.xlsx.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,58,102754,xlsx.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.998260108818831,7.924587470086459,0.15651807926868816,1.0003990112307064,0.004710278918582245,248.4373552367791,0.002174822650675294,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict22.jpg.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,59,4498,jpg.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.957602981303645,7.632817750221759,0.3233145949493501,1.0024455313472656,0.009782125389061804,270.156514006225,0.0026235197461880817,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT2.docx.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,58,256802,docx.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.999379688856063,7.954166671954049,0.004634147151266208,1.0003348883575673,0.00405370674683219,220.57047842306523,0.0015450376264207334,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT.csv.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,56,263458,csv.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.999408409013731,7.9525942778536844,0.016736161888229305,1.0003454060988848,0.004027207372712159,215.75396457879435,0.001252503058836915,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict31.jpg.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,59,4066,jpg.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.948472499333879,7.948472499333879,0.0,1.0027053615346777,0.010329562223315297,299.7255287752091,0.013661056421613258,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
docu3.docx.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,59,10194,docx.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.982795683720524,7.935036943303227,0.03301745507958499,1.001079066117324,0.006474396703943496,244.24053364724352,0.003679680964367276,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict11.jpg.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,59,3026,jpg.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.930520930152859,7.930520930152859,0.0,1.0036351619299406,0.012888301387970919,311.813615333774,-0.0012297773480082312,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
im10.png.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,57,89522,png.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.9978458594222746,7.955317645056889,0.006438487863856749,1.000402135787851,0.004814459015660955,267.8795826724157,0.0044094960434087815,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
im12.png.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,57,89522,png.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.997868068218962,7.955430930150455,0.005994345180117438,1.000402135787851,0.004825629454212372,265.06570451955946,0.004032220684674245,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT2.pptx.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,58,879922,pptx.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.999835804626323,7.95467700813049,0.004012519202466569,1.0003136641656873,0.003938985500987587,200.45187187046125,-0.00035609689017368626,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT3.csv.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,57,264930,csv.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.999399309730039,7.954238273601088,0.004768021448982031,1.0003434869588193,0.004023704374740498,220.31720077001475,0.0012853805699167954,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DATA.xlsx.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,58,106930,xlsx.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.998331376752342,7.93333730399658,0.11491605577726119,1.0003834284111102,0.0046198447582530625,247.5637893949313,0.0011770870714475237,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT2.pdf.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,57,250914,pdf.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.9993444304129575,7.951569079046738,0.02298747204189738,1.0003427469172705,0.0040571669974572965,227.81553839164016,0.0016051377717732139,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT1.pptx.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,58,124834,pptx.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.998730958774992,7.953287091107071,0.012396155225412799,1.000368489353862,0.004477946713235177,220.04566063732636,0.00034655015784121264,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
im11.png.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,57,89522,png.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.997847621606669,7.955323834678697,0.00641393011139358,1.000402135787851,0.004825629454212372,267.5936194454994,0.004386164957806635,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT3.pdf.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,57,248994,pdf.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.999340166688834,7.954152199162203,0.004295633430669888,1.0003453898487513,0.0040643549643766515,227.53035012891877,0.0017382189821991212,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT3.pptx.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,58,1199010,pptx.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.999860214711773,7.954560173050069,0.004342077536417765,1.0003135920467718,0.0039490913336836225,232.37164994453755,-0.0006063643430970528,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT2.csv.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,57,265602,csv.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.999400702469227,7.954472527086588,0.0037710907825397764,1.0003426179019737,0.004036114185887154,220.3838675913585,0.001331134825480274,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT1.pdf.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,57,250386,pdf.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.999348278107437,7.946991239356234,0.05857594716834819,1.0003434696828097,0.004045753356817074,225.98450392593833,0.0015726900975454874,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict30.jpg.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,59,4114,jpg.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.952987545592014,5.929845793082615,2.0240812084271615,1.0026737967914439,0.009965969859017987,275.58483228001944,0.004195586203702943,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict21.jpg.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,59,4546,jpg.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.957366859880395,7.646140631825096,0.30999171334601217,1.0024197096348437,0.009678838539375276,278.0175978882534,0.008395251098027494,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT3.docx.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,58,255858,docx.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.999382492214118,7.953661248969779,0.00781965750661124,1.00033612394375,0.00406084625065466,218.76658146315532,0.00160279271779471,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict32.jpg.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,59,4162,jpg.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.951425580080788,6.754185536527588,1.1986499399947461,1.0026429601153293,0.009851033157135992,285.70783277270544,0.009200110833239052,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
docu2.docx.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,59,10194,docx.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.9825383479669805,7.9352611450112365,0.032700867204101106,1.001079066117324,0.006670590543456935,249.06219344712576,0.0030749373648521227,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict10.jpg.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,59,3010,jpg.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.92738296497662,7.92738296497662,0.0,1.003654485049834,0.013289036544850499,327.865780730897,0.011421053365232598,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT1.docx.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,58,266450,docx.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.999399088295031,7.934600612381134,0.1621847578181917,1.0003415274910865,0.004042034152749108,221.66336648526928,0.001345853820872318,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict12.jpg.id[System.Byte[]-2987].[wiruxa@airmail.cc].eking,59,3106,jpg.id[system.byte[]-2987].[wiruxa@airmail.cc].eking,7.927726644299768,7.927726644299768,0.0,1.0035415325177077,0.012234385061171926,328.6529298132647,0.00040797841652293504,ENCRYPTED,1,13-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DATA.xlsx.arr,13,106672,xlsx.arr,7.998275466872662,7.9145866297460765,0.20270002587846006,1.000384355782211,0.0038716814159292035,255.55122243887806,-0.0034798883511905562,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT2.pptx.arr,13,879664,pptx.arr,7.99979047781086,7.954764847717924,0.004398458055941738,1.0003137561614435,0.003882164099019626,255.3222139362302,-0.0009677547547667756,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT3.pptx.arr,13,1198752,pptx.arr,7.999864218905645,7.955000158871657,0.004140677567901896,1.000313659539254,0.003996656522783695,225.7575611969782,0.0005939367161227712,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict12.jpg.arr,14,2848,jpg.arr,7.937204824523672,7.937204824523672,0.0,1.0038623595505618,0.0038623595505617976,248.26966292134833,0.02755758244048993,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
docu3.docx.arr,14,9936,docx.arr,7.982544004651745,7.934114716477232,0.034420267574195,1.0011070853462158,0.004327697262479871,240.9790660225443,-0.015342115472357079,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
docu2.docx.arr,14,9936,docx.arr,7.982544004651745,7.934114716477232,0.034420267574195,1.0011070853462158,0.004327697262479871,240.9790660225443,-0.015342115472357079,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT1.pdf.arr,12,250128,pdf.arr,7.999245902493457,7.944258845084005,0.08009058911442471,1.0003438239621314,0.003961971470607049,260.83797095886905,0.0006157974767369413,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict10.jpg.arr,14,2752,jpg.arr,7.928279887518011,7.928279887518011,0.0,1.0039970930232558,0.0032703488372093025,269.3953488372093,-0.02112059587395566,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT3.pdf.arr,12,248736,pdf.arr,7.999313370760425,7.955395652835245,0.004066723308995023,1.0003457481024058,0.0037549852051974785,237.12028817702304,0.00018607044415811075,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT1.docx.arr,13,266192,docx.arr,7.999297962912607,7.953978255394665,0.004204028571944068,1.0003418585081445,0.00400462823826411,258.2648313998918,2.8745696883317434e-05,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT2.csv.arr,12,265344,csv.arr,7.999292335956777,7.954095086302616,0.004187159009402415,1.0003429510371442,0.0038402978774722623,260.0154365653642,-1.5153111822273138e-05,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT3.csv.arr,12,264672,csv.arr,7.999332589923586,7.954388992743392,0.00522953273499476,1.0003438217869665,0.0040389614315076774,244.8381090557369,-0.0019450518496828104,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict11.jpg.arr,14,2768,jpg.arr,7.939885278788019,7.939885278788019,0.0,1.0039739884393064,0.004696531791907515,226.49710982658962,0.0026433814300123163,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT2.pdf.arr,12,250656,pdf.arr,7.999298682265614,7.950527813626787,0.02645086386041026,1.0003430997063705,0.0037621281756670495,243.57666283671645,-0.0009440034950136654,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
im12.png.arr,12,89264,png.arr,7.997803692809852,7.95437862652426,0.004552819516590241,1.0004032980820936,0.004290643484495429,272.65961641871303,-0.00019737555515608415,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict32.jpg.arr,14,3904,jpg.arr,7.959273137527074,7.959273137527074,0.0,1.0028176229508197,0.003329918032786885,216.13114754098362,0.009136126009821503,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict22.jpg.arr,14,4240,jpg.arr,7.963709610295423,7.32964017337585,0.63377532822861,1.0025943396226416,0.003537735849056604,213.07169811320753,0.008104018473763313,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
docu1.docx.arr,14,9936,docx.arr,7.982544004651745,7.934114716477232,0.034420267574195,1.0011070853462158,0.004327697262479871,240.9790660225443,-0.015342115472357079,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT.csv.arr,11,263200,csv.arr,7.999253840622265,7.952442346765656,0.01712411969680432,1.000345744680851,0.0038829787234042554,272.4824316109422,0.004556867312679947,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT1.pptx.arr,13,124576,pptx.arr,7.998434672271291,7.9518608901571435,0.010977985838441682,1.0003692525044952,0.003957423580786026,269.2997688158233,-0.0029879912156452267,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict31.jpg.arr,14,3824,jpg.arr,7.954249778144531,7.954249778144531,0.0,1.0028765690376569,0.00444560669456067,241.20502092050208,0.015308389823760546,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict21.jpg.arr,14,4288,jpg.arr,7.957311752393123,7.461930838183701,0.4931337672739935,1.0025652985074627,0.002798507462686567,249.91044776119404,-0.012945811137598658,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
im11.png.arr,12,89264,png.arr,7.997803692809852,7.95437862652426,0.004552819516590241,1.0004032980820936,0.004290643484495429,272.65961641871303,-0.00019737555515608415,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT1.xlsx.arr,13,102496,xlsx.arr,7.998047919629028,7.88561851085222,0.3424776660731627,1.0004000156103652,0.004039182016859194,277.79956290977213,0.0010078671374217933,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
im10.png.arr,12,89264,png.arr,7.997803692809852,7.95437862652426,0.004552819516590241,1.0004032980820936,0.004290643484495429,272.65961641871303,-0.00019737555515608415,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT3.docx.arr,13,255600,docx.arr,7.999248401868647,7.953398737541265,0.011717904794091788,1.0003364632237872,0.0038615023474178403,266.3551799687011,-0.0036116829195551015,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT2.docx.arr,13,256544,docx.arr,7.999205775566049,7.953958863339335,0.005265509848847413,1.0003352251465636,0.003905762754147437,282.76911562928774,-0.0015299080385199836,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict20.jpg.arr,14,4240,jpg.arr,7.9504781932891015,7.313252209628238,0.636518527690467,1.0025943396226416,0.004009433962264151,288.3018867924528,-0.024136878420127027,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict30.jpg.arr,14,3856,jpg.arr,7.950786958793789,7.950786958793789,0.0,1.0028526970954357,0.0036307053941908715,260.71369294605813,-0.02767415607005402,ENCRYPTED,1,15-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict31.jpg.sb34eHi,18,3956,jpg.sb34ehi,7.953675384147246,7.953675384147246,0.0,1.0027805864509605,0.005308392315470172,250.13953488372093,0.0070508997055762,ENCRYPTED,1,16-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict12.jpg.wX8l41,17,2980,jpg.wx8l41,7.941730156345034,7.941730156345034,0.0,1.0036912751677853,0.0050335570469798654,239.07114093959729,-0.0035059107735679143,ENCRYPTED,1,16-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT1.docx.6oE,13,266324,docx.6oe,7.999283047733073,7.925742361606038,0.23603778798192473,1.0003416890704555,0.003953830672414052,263.9113861311786,0.003142006327436818,ENCRYPTED,1,16-Files,ENCRYPTED,1.0,"[1, 1, 1]"
im12.png.9Cfi,13,89396,png.9cfi,7.998197858915617,7.9547051476827315,0.0054573237059906375,1.000402702581771,0.00416126001163363,224.17164078929707,0.0061414272838976195,ENCRYPTED,1,16-Files,ENCRYPTED,1.0,"[1, 1, 1]"
DAT2.pdf.re9,12,250788,pdf.re9,7.9992559949684185,7.951823581154074,0.02044432125280536,1.000342919118937,0.003915657846467933,258.2344290795413,0.00014510758687486075,ENCRYPTED,1,16-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict10.jpg.RKo2uuD,18,2884,jpg.rko2uud,7.9354689817664985,7.9354689817664985,0.0,1.0038141470180306,0.005547850208044383,254.21914008321772,-0.00041113389798638875,ENCRYPTED,1,16-Files,ENCRYPTED,1.0,"[1, 1, 1]"
im11.png.jG8cZA,15,89396,png.jg8cza,7.998197858915617,7.9547051476827315,0.0054573237059906375,1.000402702581771,0.00416126001163363,224.17164078929707,0.0061414272838976195,ENCRYPTED,1,16-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict21.jpg.5E04Dk,17,4420,jpg.5e04dk,7.9526142145664185,7.648179618489589,0.30294771912144913,1.0024886877828054,0.004751131221719457,281.59638009049775,0.0007745388008390776,ENCRYPTED,1,16-Files,ENCRYPTED,1.0,"[1, 1, 1]"
pict20.jpg.k9scysW,18,4372,jpg.k9scysw,7.953455671888987,7.548757533171619,0.40256636432803683,1.002516010978957,0.003888380603842635,281.9066788655078,-0.0016186067649148254,ENCRYPTED,1,16-Files,ENCRYPTED,1.0,"[1, 1, 1]"
